Fuel,Year,D_obs_EJ,D_backdated_EJ,D_added_EJ,D_hat_EJ,Cum_D_hat_EJ,Production,Cum_Prod_EJ,Reserves_hat_EJ,Reserves_EI
Coal,1900,0.0,0.0,0.0010345384589686328,0.0010345384589686328,0.0010345384589686328,19.26,19.26,-19.258965461541035,
Coal,1901,0.0,0.0,0.0016191024969884893,0.0016191024969884893,0.002653640955957122,19.61,38.870000000000005,-38.86734635904405,
Coal,1902,3.7885999999999997,3.7885999999999997,0.0025164374816313284,3.791116437481631,3.7937700784375883,20.08,58.95,-55.156229921562414,
Coal,1903,28.24512,28.24512,0.003884024976287037,28.249004024976287,32.042774103413876,21.91,80.86,-48.81722589658612,
Coal,1904,4.856999999999999,4.856999999999999,0.0059533573135013285,4.862953357313501,36.90572746072738,22.03,102.89,-65.98427253927262,
Coal,1905,0.0828,0.0828,0.009062039487389484,0.09186203948738948,36.997589500214765,23.75,126.64,-89.64241049978523,
Coal,1906,0.0,0.0,0.013698531651414214,0.013698531651414214,37.01128803186618,25.08,151.72,-114.70871196813383,
Coal,1907,1.3958,1.3958,0.020563931608279518,1.4163639316082794,38.42765196347446,27.74,179.46,-141.03234803652555,
Coal,1908,0.9588,0.9588,0.03065648443248392,0.9894564844324839,39.41710844790694,26.36,205.82,-166.40289155209305,
Coal,1909,0.0,0.0,0.04538607386621152,0.04538607386621152,39.46249452177315,27.55,233.37,-193.90750547822685,
Coal,1910,0.0,0.0,0.06672782161726332,0.06672782161726332,39.529222343390416,29.02,262.39,-222.86077765660957,
Coal,1911,0.0,0.0,0.09742610603927915,0.09742610603927915,39.626648449429695,29.54,291.93,-252.3033515505703,
Coal,1912,5.0234,5.0234,0.1412627994744753,5.164662799474475,44.79131124890417,31.0,322.93,-278.13868875109586,
Coal,1913,2.678,2.678,0.20340627120322097,2.881406271203221,47.67271752010739,33.22,356.15,-308.4772824798926,
Coal,1914,0.0,0.0,0.2908606259749149,0.2908606259749149,47.963578146082305,29.81,385.96,-337.9964218539177,
Coal,1915,0.0188,0.0188,0.4130376075848403,0.4318376075848403,48.395415753667145,29.34,415.29999999999995,-366.90458424633283,
Coal,1916,0.0,0.0,0.5824763876171346,0.5824763876171346,48.97789214128428,31.47,446.77,-397.7921078587157,
Coal,1917,6.8448,6.8448,0.8157387985442028,7.660538798544203,56.63843093982848,32.77,479.53999999999996,-422.9015690601715,
Coal,1918,1.104,1.104,1.1345090882748536,2.2385090882748537,58.876940028103334,32.19,511.72999999999996,-452.85305997189664,
Coal,1919,0.69,0.69,1.5669275111901015,2.2569275111901015,61.13386753929343,27.3,539.03,-477.89613246070655,
Coal,1920,7.0935,7.0935,2.1491854822946834,9.242685482294682,70.37655302158811,31.29,570.3199999999999,-499.9434469784118,
Coal,1921,0.0,0.0,2.9274059883690597,2.9274059883690597,73.30395900995717,26.13,596.4499999999999,-523.1460409900428,
Coal,1922,0.1739,0.1739,3.959825806440108,4.133725806440108,77.43768481639728,27.58,624.03,-546.5923151836028,
Coal,1923,0.0,0.0,5.3192851547378694,5.3192851547378694,82.75696997113515,32.12,656.15,-573.3930300288648,
Coal,1924,1.0117,1.0117,7.096015074420016,8.107715074420016,90.86468504555516,31.28,687.43,-596.5653149544448,
Coal,1925,0.0,0.0,9.400692618301974,9.400692618301974,100.26537766385714,31.36,718.79,-618.5246223361428,
Coal,1926,8.7498729,8.7498729,12.367708527644368,21.117581427644367,121.3829590915015,31.22,750.01,-628.6270409084984,
Coal,1927,0.0,0.0,16.15856154822518,16.15856154822518,137.54152063972668,33.64,783.65,-646.1084793602733,
Coal,1928,0.2068,0.2068,20.965258333791326,21.172058333791327,158.713578973518,33.04,816.6899999999999,-657.976421026482,
Coal,1929,0.0,0.0,27.01355899401301,27.01355899401301,185.727137967531,35.14,851.8299999999999,-666.1028620324689,
Coal,1930,8.64,8.64,34.56586736064611,43.20586736064611,228.9330053281771,32.11,883.9399999999999,-655.0069946718229,
Coal,1931,0.69,0.69,43.923524230579346,44.613524230579344,273.54652955875645,28.32,912.26,-638.7134704412435,
Coal,1932,2.3124,2.3124,55.4282241334746,57.7406241334746,331.2871536922311,25.18,937.4399999999999,-606.1528463077689,
Coal,1933,4.614,4.614,69.46224512543404,74.07624512543404,405.36339881766514,26.36,963.8,-558.4366011823348,
Coal,1934,0.9418,0.9418,86.44716078917872,87.38896078917873,492.75235960684387,28.77,992.5699999999999,-499.81764039315607,
Coal,1935,18.148,18.148,106.84069838046344,124.98869838046343,617.7410579873073,30.0,1022.5699999999999,-404.82894201269266,
Coal,1936,1.3461999999999998,1.3461999999999998,131.13142125796435,132.47762125796436,750.2186792452717,32.96,1055.53,-305.3113207547283,
Coal,1937,0.1104,0.1104,159.83095136091413,159.94135136091413,910.1600306061858,34.63,1090.16,-179.99996939381424,
Coal,1938,4.122,4.122,193.46351174888673,197.58551174888674,1107.7455423550725,32.31,1122.47,-14.724457644927497,
Coal,1939,2.5208,2.5208,232.55266202038422,235.07346202038423,1342.8190043754566,34.13,1156.6000000000001,186.2190043754565,
Coal,1940,13.0852,13.0852,277.6052209815562,290.6904209815562,1633.5094253570128,37.64,1194.2400000000002,439.26942535701255,
Coal,1941,3.7727,3.7727,329.09251930167704,332.86521930167703,1966.3746446586897,39.02,1233.2600000000002,733.1146446586895,
Coal,1942,1.2558,1.2558,387.4292956706274,388.68509567062745,2355.0597403293173,39.69,1272.9500000000003,1082.109740329317,
Coal,1943,22.3125,22.3125,452.9507361549904,475.2632361549904,2830.3229764843077,40.79,1313.7400000000002,1516.5829764843074,
Coal,1944,18.9595,18.9595,525.8883484568712,544.8478484568712,3375.170824941179,39.16,1352.9000000000003,2022.2708249411787,
Coal,1945,0.4588,0.4588,606.3455487545613,606.8043487545613,3981.9751736957405,31.42,1384.3200000000004,2597.65517369574,
Coal,1946,0.6559,0.6559,694.274005154289,694.9299051542889,4676.90507885003,33.83,1418.1500000000003,3258.7550788500293,
Coal,1947,12.4728,12.4728,789.4519139821813,801.9247139821813,5478.829792832211,38.01,1456.1600000000003,4022.6697928322105,
Coal,1948,13.4452,13.4452,891.4654687637026,904.9106687637026,6383.740461595913,39.28,1495.4400000000003,4888.300461595913,
Coal,1949,22.717,22.717,999.6948036259869,1022.4118036259869,7406.1522652219,37.35,1532.7900000000002,5873.3622652219,
Coal,1950,194.94739,194.94739,1113.3056424196038,1308.2530324196039,8714.405297641504,40.8,1573.5900000000001,7140.815297641504,
Coal,1951,6.1175999999999995,6.1175999999999995,1231.2477552772586,1237.3653552772587,9951.770652918764,42.98,1616.5700000000002,8335.200652918764,
Coal,1952,27.948800000000002,27.948800000000002,1352.2611136583787,1380.2099136583786,11331.980566577142,42.73,1659.3000000000002,9672.680566577143,
Coal,1953,11.651484,11.651484,1474.8903468843419,1486.5418308843418,12818.522397461484,42.92,1702.2200000000003,11116.302397461484,
Coal,1954,19.6757,19.6757,1597.5077475336207,1617.1834475336207,14435.705844995104,42.37,1744.5900000000001,12691.115844995104,
Coal,1955,51.5231,51.5231,1718.3446656242984,1769.8677656242985,16205.573610619402,46.04,1790.63,14414.9436106194,
Coal,1956,46.50337,46.50337,1835.530693447674,1882.0340634476738,18087.607674067076,48.65,1839.2800000000002,16248.327674067075,
Coal,1957,45.333,45.333,1947.139599687805,1992.472599687805,20080.08027375488,50.02,1889.3000000000002,18190.78027375488,
Coal,1958,88.4569,88.4569,2051.240551188752,2139.697451188752,22219.777724943633,51.6,1940.9,20278.87772494363,
Coal,1959,15.5957,15.5957,2145.9527922199777,2161.5484922199776,24381.32621716361,53.48,1994.38,22386.946217163608,
Coal,1960,35.513400000000004,35.513400000000004,2229.501661629212,2265.0150616292117,26646.34127879282,55.71,2050.09,24596.25127879282,
Coal,1961,12.85997,12.85997,2300.2736413942366,2313.1336113942366,28959.47489018706,52.49,2102.58,26856.89489018706,
Coal,1962,11.279900000000001,11.279900000000001,2356.868063497289,2368.147963497289,31327.62285368435,53.75,2156.33,29171.292853684346,
Coal,1963,8.024000000000001,8.024000000000001,2398.143165925671,2406.167165925671,33733.790019610016,55.38,2211.71,31522.080019610017,
Coal,1964,35.394328,35.394328,2423.2543844391002,2458.6487124391,36192.438732049115,57.83,2269.54,33922.898732049114,
Coal,1965,14.6662,14.6662,2431.6830868585057,2446.349286858506,38638.788018907624,58.97,2328.5099999999998,36310.27801890762,
Coal,1966,31.6368,31.6368,2423.2543844391,2454.8911844391,41093.67920334672,59.79,2388.2999999999997,38705.37920334672,
Coal,1967,16.4488,16.4488,2398.143165925671,2414.591965925671,43508.27116927239,57.67,2445.97,41062.30116927239,
Coal,1968,25.6573,25.6573,2356.868063497288,2382.525363497288,45890.79653276968,59.27,2505.24,43385.55653276968,
Coal,1969,22.1634,22.1634,2300.2736413942357,2322.4370413942356,48213.23357416392,60.47,2565.7099999999996,45647.52357416392,
Coal,1970,63.824,63.824,2229.501661629213,2293.325661629213,50506.55923579313,62.89,2628.5999999999995,47877.95923579313,
Coal,1971,28.2325,28.2325,2145.9527922199795,2174.1852922199796,52680.74452801311,62.32,2690.9199999999996,49989.82452801311,
Coal,1972,79.22991,79.22991,2051.2405511887528,2130.470461188753,54811.21498920186,62.1,2753.0199999999995,52058.19498920186,
Coal,1973,49.883700000000005,49.883700000000005,1947.1395996878077,1997.0232996878078,56808.23828888967,63.21,2816.2299999999996,53992.00828888967,
Coal,1974,48.991200000000006,48.991200000000006,1835.5306934476744,1884.5218934476743,58692.76018233734,63.77,2879.9999999999995,55812.76018233734,
Coal,1975,102.15692200000001,102.15692200000001,1718.344665624298,1820.5015876242978,60513.26176996164,67.56,2947.5599999999995,57565.70176996164,
Coal,1976,42.9508,42.9508,1597.5077475336197,1640.4585475336198,62153.72031749526,69.48,3017.0399999999995,59136.68031749526,
Coal,1977,73.28228,73.28228,1474.8903468843414,1548.1726268843413,63701.8929443796,71.59,3088.6299999999997,60613.2629443796,
Coal,1978,91.2398,91.2398,1352.2611136583776,1443.5009136583776,65145.393858037976,72.7,3161.3299999999995,61984.063858037975,
Coal,1979,103.9739,103.9739,1231.247755277257,1335.221655277257,66480.61551331524,76.97,3238.2999999999993,63242.31551331523,
Coal,1980,111.11583999999999,111.11583999999999,1113.305642419606,1224.421482419606,67705.03699573484,75.49,3313.789999999999,64391.246995734844,
Coal,1981,157.76879,157.76879,999.6948036259881,1157.463593625988,68862.50058936083,77.2,3390.989999999999,65471.510589360834,
Coal,1982,122.9122,122.9122,891.4654687637035,1014.3776687637035,69876.87825812453,79.94,3470.929999999999,66405.94825812454,
Coal,1983,71.53724,71.53724,789.4519139821814,860.9891539821814,70737.86741210672,79.69,3550.619999999999,67187.24741210672,
Coal,1984,73.24975,73.24975,694.2740051542908,767.5237551542907,71505.39116726101,83.18,3633.799999999999,67871.59116726101,
Coal,1985,95.678119,95.678119,606.3455487545632,702.0236677545632,72207.41483501557,87.4,3721.199999999999,68486.21483501558,
Coal,1986,67.0198398822774,67.0198398822774,525.8883484568706,592.9081883391481,72800.32302335472,89.47,3810.6699999999987,68989.65302335472,
Coal,1987,88.1969,88.1969,452.9507361549912,541.1476361549912,73341.47065950971,91.16,3901.8299999999986,69439.6406595097,
Coal,1988,35.10324289340753,35.10324289340753,387.4292956706304,422.5325385640379,73764.00319807374,93.37,3995.1999999999985,69768.80319807374,
Coal,1989,127.8408,127.8408,329.0925193016757,456.9333193016757,74220.93651737542,95.02,4090.2199999999984,70130.71651737542,
Coal,1990,82.59656,82.59656,277.60522098155536,360.2017809815554,74581.13829835698,94.84,4185.059999999999,70396.07829835698,
Coal,1991,194.2099,194.2099,232.55266202038734,426.76256202038735,75007.90086037737,92.26,4277.319999999999,70730.58086037738,
Coal,1992,68.21723894049657,68.21723894049657,193.4635117488864,261.680750689383,75269.58161106675,92.06,4369.379999999999,70900.20161106675,
Coal,1993,114.38675,114.38675,159.8309513609114,274.2177013609114,75543.79931242767,89.29,4458.669999999999,71085.12931242767,
Coal,1994,55.228089999999995,55.228089999999995,131.13142125796537,186.35951125796538,75730.15882368563,91.34,4550.009999999999,71180.14882368564,
Coal,1995,57.43795,57.43795,106.84069838046145,164.27864838046145,75894.4374720661,94.13,4644.139999999999,71250.2974720661,
